kappa_lo,kappa_hi,alpha_lb,alpha_ub,q_lb,q_ub,source
0.182000,0.182500,0.659953047616276,0.663359985117201,0.587717751913324,0.597794055482269,results/box\result_pos3_1.json
0.182500,0.183000,0.659546420827091,0.662953047616276,0.587794055482269,0.597870344439471,results/box\result_pos3_1.json
0.183000,0.183500,0.659140104474341,0.662546420827091,0.587870344439471,0.597946618787777,results/box\result_pos3_1.json
0.183500,0.184000,0.658734098283,0.662140104474341,0.587946618787777,0.598022878530031,results/box\result_pos3_1.json
0.184000,0.184500,0.658328401978314,0.661734098283,0.588022878530031,0.598099123669081,results/box\result_pos3_1.json
0.184500,0.185000,0.657923015285802,0.661328401978314,0.588099123669081,0.598175354207772,results/box\result_pos3_1.json
0.185000,0.185500,0.657517937931256,0.660923015285802,0.588175354207772,0.598251570148946,results/box\result_pos3_1.json
0.185500,0.186000,0.657113169640742,0.660517937931256,0.588251570148946,0.598327771495449,results/box\result_pos3_1.json
0.186000,0.186500,0.656708710140599,0.660113169640742,0.588327771495449,0.598403958250124,results/box\result_pos3_1.json
0.186500,0.187000,0.656304559157437,0.659708710140599,0.588403958250124,0.598480130415812,results/box\result_pos3_1.json
0.187000,0.187500,0.655900716418139,0.659304559157437,0.588480130415812,0.598556287995356,results/box\result_pos3_1.json
0.187500,0.188000,0.655497181649859,0.658900716418139,0.588556287995356,0.598632430991597,results/box\result_pos3_1.json
0.188000,0.188500,0.655093954580023,0.658497181649859,0.588632430991597,0.598708559407376,results/box\result_pos3_1.json
0.188500,0.189000,0.654691034936327,0.658093954580023,0.588708559407376,0.598784673245532,results/box\result_pos3_1.json
0.189000,0.189500,0.65428842244674,0.657691034936327,0.588784673245532,0.598860772508905,results/box\result_pos3_1.json
0.189500,0.190000,0.653886116839499,0.65728842244674,0.588860772508905,0.598936857200334,results/box\result_pos3_1.json
