kappa,alpha,gap
0.0,0.67,0.30653
0.0,0.67,1.26438
0.0,0.67,1.74554
0.0,0.67,0.76248
0.0,0.67,0.64133
0.0,0.67,0.33297
0.0,0.67,0.55699
0.0,0.67,0.80896
0.0,0.67,0.74619
0.0,0.67,1.06816
0.0,0.67,0.25916
0.0,0.67,1.37101
0.0,0.67,1.38736
0.0,0.67,0.77844
0.0,0.67,1.71446
0.0,0.67,1.00857
0.0,0.67,0.23097
0.0,0.67,0.73783
0.0,0.67,0.71628
0.0,0.67,0.4504
0.0,0.67,0.33089
0.0,0.67,1.63048
0.0,0.67,1.78961
0.0,0.67,0.21291
0.0,0.67,0.30513
0.0,0.67,0.24707
0.0,0.67,0.9672
0.0,0.67,0.36759
0.0,0.67,0.6058
0.0,0.67,0.65199
0.0,0.67,0.09555
0.0,0.67,1.79121
0.0,0.67,0.0235
0.0,0.67,0.41509
0.0,0.67,0.12257
0.0,0.67,1.19728
0.0,0.67,0.42026
0.0,0.67,0.08442
0.0,0.67,0.65882
0.0,0.67,0.11592
0.0,0.67,1.91279
0.0,0.67,1.56035
0.0,0.67,0.58526
0.0,0.67,0.5614
0.0,0.67,0.17137
0.0,0.67,0.16781
0.0,0.67,0.24558
0.0,0.67,0.03162
0.0,0.67,0.32652
0.0,0.67,0.54032
0.0,0.67,0.17489
0.0,0.67,0.20832
0.0,0.67,0.28573
0.0,0.67,2.93732
0.0,0.67,0.36894
0.0,0.67,0.57563
0.0,0.67,1.09304
0.0,0.67,0.14385
0.0,0.67,0.8111
0.0,0.67,0.01645
0.0,0.67,2.50222
0.0,0.67,0.05054
0.0,0.67,0.25149
0.0,0.67,1.31476
0.0,0.67,0.0062
0.0,0.67,0.23212
0.0,0.67,0.62874
0.0,0.67,0.65725
0.0,0.67,1.18144
0.0,0.67,0.44169
0.0,0.67,0.27119
0.0,0.67,1.63363
0.0,0.67,0.08815
0.0,0.67,0.00557
0.0,0.67,0.5518
0.0,0.67,1.30223
0.0,0.67,1.18481
0.0,0.67,0.02321
0.0,0.67,0.13517
0.0,0.67,0.11845
0.0,0.67,0.23817
0.0,0.67,1.88164
0.0,0.67,1.14091
0.0,0.67,0.13226
0.0,0.67,0.72826
0.0,0.67,0.18762
0.0,0.67,0.81162
0.0,0.67,2.28271
0.0,0.67,0.87592
0.0,0.67,1.30721
0.0,0.67,0.07289
0.0,0.67,0.37419
0.0,0.67,0.30412
0.0,0.67,0.05126
0.0,0.67,1.36891
0.0,0.67,0.18172
0.0,0.67,0.47315
0.0,0.67,0.83217
0.0,0.67,1.22556
0.0,0.67,0.87699
0.0,0.67,0.6301
0.0,0.67,1.73783
0.0,0.67,0.04887
0.0,0.67,0.71086
0.0,0.67,0.52893
0.0,0.67,0.64068
0.0,0.67,1.56286
0.0,0.67,0.87031
0.0,0.67,0.9643
0.0,0.67,1.15904
0.0,0.67,0.79771
0.0,0.67,0.45604
0.0,0.67,1.7832
0.0,0.67,0.3754
0.0,0.67,1.83716
0.0,0.67,0.52811
0.0,0.67,0.90176
0.0,0.67,0.24147
0.0,0.67,1.43601
0.0,0.67,0.74852
0.0,0.67,0.56819
0.0,0.67,1.04721
0.0,0.67,0.42133
0.0,0.67,0.83738
0.0,0.67,0.14577
0.0,0.67,1.91467
0.0,0.67,0.53359
0.0,0.67,1.20634
0.0,0.67,0.86039
0.0,0.67,0.28361
0.0,0.67,0.13756
0.0,0.67,0.61124
0.0,0.67,0.08684
0.0,0.67,0.8137
0.0,0.67,0.20089
0.0,0.67,0.56416
0.0,0.67,0.26182
0.0,0.67,0.50396
0.0,0.67,0.4212
0.0,0.67,1.12455
0.0,0.67,1.33172
0.0,0.67,0.04972
0.0,0.67,1.12078
0.0,0.67,0.33056
0.0,0.67,0.47863
0.0,0.67,0.37945
0.0,0.67,1.13221
0.0,0.67,0.21034
0.0,0.67,1.33005
0.0,0.67,2.09681
0.0,0.67,1.3603
0.0,0.67,0.98588
0.0,0.67,1.6826
0.0,0.67,0.9568
0.0,0.67,0.11242
0.0,0.67,0.34282
0.0,0.67,2.91526
0.0,0.67,2.15242
0.0,0.67,0.82914
0.0,0.67,1.25579
0.0,0.67,0.1341
0.0,0.67,0.16677
0.0,0.67,0.85777
0.0,0.67,0.02645
0.0,0.67,0.17673
0.0,0.67,1.94771
0.0,0.67,1.18028
0.0,0.67,0.49035
0.0,0.67,2.1277
0.0,0.67,0.53005
0.0,0.67,0.07633
0.0,0.67,0.8642
0.0,0.67,1.63152
0.0,0.67,0.57789
0.0,0.67,0.53031
0.0,0.67,1.34664
0.0,0.67,0.44684
0.0,0.67,0.9102
0.0,0.67,1.89307
0.0,0.67,1.24646
0.0,0.67,0.43227
0.0,0.67,0.12101
0.0,0.67,0.98906
0.0,0.67,0.90466
0.0,0.67,0.29298
0.0,0.67,2.15018
0.0,0.67,0.10805
0.0,0.67,0.69089
0.0,0.67,1.07125
0.0,0.67,0.57824
0.0,0.67,0.41225
0.0,0.67,0.91426
0.0,0.67,1.35414
0.0,0.67,0.23568
0.0,0.67,0.33574
0.0,0.67,0.7382
0.0,0.67,1.57883
0.0,0.67,0.52878
0.0,0.67,0.27708
0.0,0.67,0.08691
0.0,0.67,0.09489
0.0,0.67,0.6242
0.0,0.67,1.06287
0.0,0.67,0.44044
0.0,0.67,1.31982
0.0,0.67,0.80274
0.0,0.67,0.58685
0.0,0.67,0.17293
0.0,0.67,0.59282
0.0,0.67,0.39533
0.0,0.67,0.10778
0.0,0.67,0.59311
0.0,0.67,0.72178
0.0,0.67,0.17165
0.0,0.67,1.13299
0.0,0.67,1.0582
0.0,0.67,0.76026
0.0,0.67,0.31328
0.0,0.67,0.06021
0.0,0.67,0.63827
0.0,0.67,0.35234
0.0,0.67,0.00209
0.0,0.67,0.215
0.0,0.67,0.68308
0.0,0.67,1.25352
0.0,0.67,0.64229
0.0,0.67,0.18696
0.0,0.67,0.86782
0.0,0.67,0.25945
0.0,0.67,0.4733
0.0,0.67,1.42671
0.0,0.67,0.21772
0.0,0.67,1.3468
0.0,0.67,0.25191
0.0,0.67,1.66559
0.0,0.67,0.86919
0.0,0.67,0.31086
0.0,0.67,0.26104
0.0,0.67,0.83384
0.0,0.67,1.58396
0.0,0.67,0.53035
0.0,0.67,0.84911
0.0,0.67,0.85434
0.0,0.67,2.05175
0.0,0.67,0.92537
0.0,0.67,1.09647
0.0,0.67,0.06846
0.0,0.67,0.53755
0.0,0.67,1.15267
0.0,0.67,0.48492
0.0,0.67,0.63948
0.0,0.67,0.86296
0.0,0.67,0.04643
0.0,0.67,0.4702
0.0,0.67,0.50009
0.0,0.67,0.36256
0.0,0.67,0.90916
0.0,0.67,0.10792
0.0,0.67,1.54528
0.0,0.67,0.47202
0.0,0.67,0.30772
0.0,0.67,0.44342
0.0,0.67,0.36205
0.0,0.67,1.14081
0.0,0.67,0.28733
0.0,0.67,0.04857
0.0,0.67,0.62316
0.0,0.67,0.8708
0.0,0.67,0.65124
0.0,0.67,0.98961
0.0,0.67,0.4649
0.0,0.67,0.39942
0.0,0.67,0.49801
0.0,0.67,0.74319
0.0,0.67,0.45614
0.0,0.67,0.54581
0.0,0.67,0.11127
0.0,0.67,0.52454
0.0,0.67,0.30551
0.0,0.67,1.03864
0.0,0.67,1.08966
0.0,0.67,0.7719
0.0,0.67,0.07396
0.0,0.67,0.52484
0.0,0.67,0.96305
0.0,0.67,0.02359
0.0,0.67,0.86463
0.0,0.67,0.02346
0.0,0.67,1.28309
0.0,0.67,0.6751
0.0,0.67,1.0263
0.0,0.67,0.67198
0.0,0.67,0.62326
0.0,0.67,0.13925
0.0,0.67,0.16227
0.0,0.67,0.33517
0.0,0.67,0.68597
0.0,0.67,0.47034
0.0,0.67,0.26052
0.0,0.67,0.74132
0.0,0.67,0.03038
0.0,0.67,0.1872
0.0,0.67,0.79896
0.0,0.67,0.70098
0.0,0.67,0.2031
0.0,0.67,0.43403
0.0,0.67,0.48211
0.0,0.67,0.83342
0.0,0.67,1.22033
0.0,0.67,0.56821
0.0,0.67,0.35303
0.0,0.67,0.2123
0.0,0.67,0.71178
0.0,0.67,0.59118
0.0,0.67,0.5773
0.0,0.67,0.34157
0.0,0.67,0.05834
0.0,0.67,1.67548
0.0,0.67,0.12898
0.0,0.67,0.81781
0.0,0.67,0.22244
0.0,0.67,0.19168
0.0,0.67,0.59581
0.0,0.67,0.10012
0.0,0.67,0.09755
0.0,0.67,0.29738
0.0,0.67,0.77024
0.0,0.67,0.66552
0.0,0.67,0.24885
0.0,0.67,0.12071
0.0,0.67,0.5431
0.0,0.67,0.43515
0.0,0.67,0.97489
0.0,0.67,1.01872
0.0,0.67,0.24144
0.0,0.67,2.49437
0.0,0.67,1.17622
0.0,0.73,0.80322
0.0,0.73,1.66871
0.0,0.73,0.82779
0.0,0.73,0.30923
0.0,0.73,0.99996
0.0,0.73,1.45325
0.0,0.73,0.49913
0.0,0.73,1.36097
0.0,0.73,0.53882
0.0,0.73,0.13413
0.0,0.73,1.88284
0.0,0.73,0.62917
0.0,0.73,0.5233
0.0,0.73,0.6372
0.0,0.73,0.39914
0.0,0.73,1.57188
0.0,0.73,1.05045
0.0,0.73,0.71456
0.0,0.73,1.7568
0.0,0.73,0.98774
0.0,0.73,0.1979
0.0,0.73,0.05014
0.0,0.73,0.13689
0.0,0.73,0.2885
0.0,0.73,0.75096
0.0,0.73,0.86489
0.0,0.73,0.0332
0.0,0.73,0.39476
0.0,0.73,1.51172
0.0,0.73,0.39207
0.0,0.73,0.47592
0.0,0.73,1.59065
0.0,0.73,0.47419
0.0,0.73,0.9656
0.0,0.73,1.3898
0.0,0.73,0.16079
0.0,0.73,0.52013
0.0,0.73,1.03564
0.0,0.73,0.18854
0.0,0.73,0.48341
0.0,0.73,1.02483
0.0,0.73,1.36991
0.0,0.73,1.65322
0.0,0.73,0.00574
0.0,0.73,1.93828
0.0,0.73,0.88001
0.0,0.73,1.30869
0.0,0.73,0.55574
0.0,0.73,0.04403
0.0,0.73,0.26492
0.0,0.73,0.18923
0.0,0.73,0.55662
0.0,0.73,0.40141
0.0,0.73,0.41421
0.0,0.73,0.17423
0.0,0.73,1.65153
0.0,0.73,1.99571
0.0,0.73,0.89139
0.0,0.73,0.83815
0.0,0.73,1.01909
0.0,0.73,0.2418
0.0,0.73,0.07018
0.0,0.73,0.22455
0.0,0.73,1.06009
0.0,0.73,0.19016
0.0,0.73,1.67347
0.0,0.73,0.56918
0.0,0.73,0.2891
0.0,0.73,1.53173
0.0,0.73,0.14767
0.0,0.73,0.20468
0.0,0.73,1.01631
0.0,0.73,0.79712
0.0,0.73,0.95767
0.0,0.73,0.01531
0.0,0.73,0.356
0.0,0.73,0.08257
0.0,0.73,1.19144
0.0,0.73,0.79732
0.0,0.73,2.50657
0.0,0.73,0.25967
0.0,0.73,0.35057
0.0,0.73,1.27116
0.0,0.73,0.44596
0.0,0.73,0.35973
0.0,0.73,1.81616
0.0,0.73,0.66963
0.0,0.73,0.36065
0.0,0.73,2.17529
0.0,0.73,0.22259
0.0,0.73,0.53626
0.0,0.73,0.19308
0.0,0.73,0.54717
0.0,0.73,0.03506
0.0,0.73,0.9514
0.0,0.73,0.8008
0.0,0.73,0.29667
0.0,0.73,0.14986
0.0,0.73,1.48893
0.0,0.73,1.15565
0.0,0.73,0.8717
0.0,0.73,0.49043
0.0,0.73,1.07558
0.0,0.73,0.45078
0.0,0.73,0.32783
0.0,0.73,0.79493
0.0,0.73,0.91422
0.0,0.73,0.7752
0.0,0.73,1.87544
0.0,0.73,0.58026
0.0,0.73,0.5929
0.0,0.73,0.26854
0.0,0.73,0.80513
0.0,0.73,0.66054
0.0,0.73,0.17764
0.0,0.73,1.879
0.0,0.73,0.80988
0.0,0.73,1.11483
0.0,0.73,0.83329
0.0,0.73,0.3115
0.0,0.73,0.54544
0.0,0.73,1.64377
0.0,0.73,1.098
0.0,0.73,0.48778
0.0,0.73,0.43875
0.0,0.73,0.06625
0.0,0.73,0.9069
0.0,0.73,0.13612
0.0,0.73,0.87154
0.0,0.73,1.58904
0.0,0.73,0.64662
0.0,0.73,0.04976
0.0,0.73,0.60741
0.0,0.73,0.2247
0.0,0.73,1.46058
0.0,0.73,0.93947
0.0,0.73,1.10523
0.0,0.73,0.77385
0.0,0.73,1.19384
0.0,0.73,0.95884
0.0,0.73,1.11581
0.0,0.73,2.48018
0.0,0.73,0.89712
0.0,0.73,0.4093
0.0,0.73,0.81829
0.0,0.73,0.69269
0.0,0.73,0.24958
0.1,0.61,0.11614
0.1,0.61,1.07495
0.1,0.61,0.42082
0.1,0.61,0.06416
0.1,0.61,0.42552
0.1,0.61,1.13761
0.1,0.61,0.70631
0.1,0.61,0.48686
0.1,0.61,0.46107
0.1,0.61,0.88533
0.1,0.61,0.75698
0.1,0.61,0.70105
0.1,0.61,0.35216
0.1,0.61,1.15662
0.1,0.61,0.83519
0.1,0.61,1.08579
0.1,0.61,0.1808
0.1,0.61,0.35673
0.1,0.61,0.02365
0.1,0.61,0.27369
0.1,0.61,1.42975
0.1,0.61,0.65533
0.1,0.61,0.43019
0.1,0.61,0.20677
0.1,0.61,2.16997
0.1,0.61,0.32865
0.1,0.61,0.70732
0.1,0.61,0.48158
0.1,0.61,1.21925
0.1,0.61,0.12429
0.1,0.61,0.21206
0.1,0.61,0.40478
0.1,0.61,0.67454
0.1,0.61,1.19257
0.1,0.61,0.66095
0.1,0.61,0.3262
0.1,0.61,0.75957
0.1,0.61,2.33271
0.1,0.61,0.50813
0.1,0.61,0.53806
0.1,0.61,0.38655
0.1,0.61,0.09951
0.1,0.61,0.63426
0.1,0.61,0.40585
0.1,0.61,2.58943
0.1,0.61,1.85099
0.1,0.61,0.50787
0.1,0.61,0.89706
0.1,0.61,0.16751
0.1,0.61,0.59819
0.1,0.61,0.01488
0.1,0.61,0.62006
0.1,0.61,0.40538
0.1,0.61,1.12444
0.1,0.61,0.08049
0.1,0.61,0.44614
0.1,0.61,2.87407
0.1,0.61,0.64673
0.1,0.61,0.68898
0.1,0.61,0.58657
0.1,0.61,0.07435
0.1,0.61,0.45736
0.1,0.61,0.51848
0.1,0.61,0.69686
0.1,0.61,0.27143
0.1,0.61,0.24368
0.1,0.61,0.78738
0.1,0.61,0.70715
0.1,0.61,0.04938
0.1,0.61,0.16917
0.1,0.61,0.07074
0.1,0.61,0.74357
0.1,0.61,1.52328
0.1,0.61,0.07758
0.1,0.61,0.66116
0.1,0.61,0.36193
0.1,0.61,2.18518
0.1,0.61,0.45607
0.1,0.61,0.37852
0.1,0.61,0.708
0.1,0.61,0.66789
0.1,0.61,0.24229
0.1,0.61,0.37362
0.1,0.61,0.38708
0.1,0.61,1.37518
0.1,0.61,0.33968
0.1,0.61,0.04478
0.1,0.61,0.7374
0.1,0.61,1.46488
0.1,0.61,0.13189
0.1,0.61,0.14487
0.1,0.61,0.11614
0.1,0.61,0.24926
0.1,0.61,0.06985
0.1,0.61,0.40248
0.1,0.61,0.28203
0.1,0.61,0.73319
0.1,0.61,1.15913
0.1,0.61,0.90438
0.1,0.61,0.8216
0.1,0.61,1.31733
0.1,0.61,0.5676
0.1,0.61,0.13754
0.1,0.61,0.22918
0.1,0.61,0.05453
0.1,0.61,1.13429
0.1,0.61,0.34423
0.1,0.61,0.0255
0.1,0.61,0.34351
0.1,0.61,0.51408
0.1,0.61,0.60771
0.1,0.61,0.45229
0.1,0.61,1.09479
0.1,0.61,0.28265
0.1,0.61,0.03303
0.1,0.61,0.80376
0.1,0.61,0.06992
0.1,0.61,0.3146
0.1,0.61,1.35711
0.1,0.61,0.03664
0.1,0.61,0.59188
0.1,0.61,0.09826
0.1,0.61,0.76159
0.1,0.61,0.03429
0.1,0.61,0.82552
0.1,0.61,0.51438
0.1,0.61,0.42344
0.1,0.61,0.78824
0.1,0.61,0.44947
0.1,0.61,0.49895
0.1,0.61,0.91237
0.1,0.61,0.17522
0.1,0.61,0.15626
0.1,0.61,0.72967
0.1,0.61,0.82996
0.1,0.61,0.70294
0.1,0.61,0.04861
0.1,0.61,0.17705
0.1,0.61,0.16476
0.1,0.61,0.78009
0.1,0.61,0.05062
0.1,0.61,0.33037
0.1,0.61,2.0184
0.1,0.61,1.42598
0.1,0.61,0.21945
0.1,0.61,0.63694
0.1,0.61,1.11017
0.1,0.61,0.1885
0.1,0.61,2.15599
0.1,0.61,1.24141
0.1,0.61,1.18695
0.1,0.61,1.5405
0.1,0.61,0.67663
0.1,0.61,0.47688
0.1,0.61,0.35907
0.1,0.61,0.10719
0.1,0.61,0.87507
0.1,0.61,0.41378
0.1,0.61,0.65574
0.1,0.61,1.30822
0.1,0.61,0.855
0.1,0.61,0.49387
0.1,0.61,1.64186
0.1,0.61,1.18118
0.1,0.61,0.64657
0.1,0.61,0.22043
0.1,0.61,2.23693
0.1,0.61,0.18797
0.1,0.61,0.03541
0.1,0.61,0.96576
0.1,0.61,0.37534
0.1,0.61,0.47028
0.1,0.61,2.10567
0.1,0.61,1.15808
0.1,0.61,0.70612
0.1,0.61,0.43033
0.1,0.61,0.72333
0.1,0.61,0.16451
0.1,0.61,0.62968
0.1,0.61,2.66152
0.1,0.61,0.20403
0.1,0.61,1.16899
0.1,0.61,1.45426
0.1,0.61,1.1716
0.1,0.61,0.00294
0.1,0.61,0.18957
0.1,0.61,0.10643
0.1,0.61,0.8512
0.1,0.61,0.01767
0.1,0.61,1.84931
0.1,0.61,0.00111
0.1,0.61,0.44121
0.1,0.61,0.45116
0.1,0.61,0.14714
0.1,0.61,0.71215
0.1,0.61,0.35652
0.1,0.61,1.37606
0.1,0.61,2.52056
0.1,0.61,0.8046
0.1,0.61,0.44647
0.1,0.61,0.05961
0.1,0.61,0.93901
0.1,0.61,0.83004
0.1,0.61,0.55598
0.1,0.61,1.49733
0.1,0.61,0.45158
0.1,0.61,0.03063
0.1,0.61,0.27186
0.1,0.61,0.44439
0.1,0.61,0.26162
0.1,0.61,0.07087
0.1,0.61,1.51444
0.1,0.61,0.35269
0.1,0.61,0.45041
0.1,0.61,0.63359
0.1,0.61,0.20211
0.1,0.61,0.28481
0.1,0.61,0.05039
0.1,0.61,3.22702
0.1,0.61,0.20889
0.1,0.61,0.13625
0.1,0.61,1.64932
0.1,0.61,0.92122
0.1,0.61,0.31116
0.1,0.61,0.53554
0.1,0.61,0.49705
0.1,0.61,0.75696
0.1,0.61,0.68532
0.1,0.61,0.87977
0.1,0.61,0.24884
0.1,0.61,0.20852
0.1,0.61,0.03066
0.1,0.61,0.12311
0.1,0.61,1.39956
0.1,0.61,0.26054
0.1,0.61,0.97622
0.1,0.61,1.75275
0.1,0.61,0.50175
0.1,0.61,0.92652
0.1,0.61,0.06698
0.1,0.61,0.55468
0.1,0.61,1.25538
0.1,0.61,0.15515
0.1,0.61,1.05372
0.1,0.61,0.11872
0.1,0.61,0.42961
0.1,0.61,0.71822
0.1,0.61,2.07583
0.1,0.61,0.38804
0.1,0.61,0.35493
0.1,0.61,1.68845
0.1,0.61,0.05308
0.1,0.61,0.65578
0.1,0.61,0.09998
0.1,0.61,0.44515
0.1,0.61,0.64129
0.1,0.61,0.15473
0.1,0.61,1.20894
0.1,0.61,0.10854
0.1,0.61,0.49199
0.1,0.61,1.02638
0.1,0.61,0.91486
0.1,0.61,1.54021
0.1,0.61,0.57894
0.1,0.61,0.28008
0.1,0.61,0.46175
0.1,0.61,0.30251
0.1,0.61,0.24349
0.1,0.61,0.29876
0.1,0.61,1.5634
0.1,0.61,1.89083
0.1,0.61,1.65234
0.1,0.61,0.55822
0.1,0.61,0.06673
0.1,0.61,0.05838
0.1,0.61,1.33393
0.1,0.61,0.69592
0.1,0.61,1.54678
0.1,0.61,0.02435
0.1,0.61,0.60143
0.1,0.61,0.78613
0.1,0.61,2.52531
0.1,0.61,0.34223
0.1,0.61,1.16493
0.1,0.61,1.46669
0.1,0.61,0.23215
0.1,0.61,0.4736
0.1,0.61,0.27051
0.1,0.61,1.21487
0.1,0.61,0.7427
0.1,0.61,0.59133
0.1,0.61,1.91068
0.1,0.61,1.0308
0.1,0.61,0.49093
0.1,0.61,0.22827
0.1,0.61,3.22587
0.1,0.61,0.09167
0.1,0.61,0.02985
0.1,0.61,0.83241
0.1,0.61,0.59983
0.1,0.61,0.3747
0.1,0.61,1.20586
0.1,0.61,0.43357
0.1,0.61,0.90879
0.1,0.61,1.14247
0.1,0.61,0.71205
0.1,0.61,0.12642
0.1,0.61,0.31083
0.1,0.61,0.39321
0.1,0.61,0.76212
0.1,0.61,0.06032
0.1,0.61,0.18129
0.1,0.61,1.16545
0.1,0.61,0.58179
0.1,0.61,0.15567
0.1,0.61,1.80644
0.1,0.61,0.26849
0.1,0.61,0.03104
0.1,0.61,0.52015
0.1,0.61,0.24892
0.1,0.61,1.07823
0.1,0.61,0.29302
0.1,0.61,0.85314
0.1,0.61,0.81413
0.1,0.61,1.6143
0.1,0.61,0.33967
0.1,0.61,0.02272
0.1,0.61,0.99978
0.1,0.61,0.64528
0.1,0.61,0.8222
0.1,0.61,0.05517
0.1,0.61,0.66766
0.1,0.61,0.48171
0.1,0.61,0.0651
0.1,0.61,2.52864
0.1,0.61,1.17065
0.1,0.61,0.25478
0.1,0.61,2.59966
0.1,0.61,2.07901
0.1,0.61,0.38506
0.1,0.61,0.31697
0.1,0.61,1.20209
0.1,0.61,0.11446
0.1,0.61,1.11342
0.1,0.61,1.51776
0.1,0.61,1.09847
0.1,0.61,0.72638
0.1,0.61,0.74469
0.1,0.61,0.06713
0.1,0.61,1.08047
0.1,0.61,0.1124
0.1,0.61,1.12308
0.1,0.61,1.16598
0.1,0.61,0.61568
0.1,0.61,0.23144
0.1,0.61,0.42195
0.1,0.61,0.8678
0.1,0.61,0.5233
0.1,0.61,0.42317
0.1,0.61,0.91798
0.1,0.61,0.21133
0.1,0.61,0.71334
0.1,0.61,0.21027
0.1,0.61,1.55255
0.1,0.61,0.48976
0.1,0.61,0.18249
0.1,0.61,0.19806
0.1,0.61,0.42889
0.1,0.61,0.41399
0.1,0.61,0.56158
0.1,0.61,0.51035
0.1,0.61,0.21853
0.1,0.61,1.34232
0.1,0.61,1.07955
0.1,0.61,0.71302
0.1,0.61,0.02643
0.1,0.61,0.73052
0.1,0.61,1.37443
0.1,0.61,0.25008
0.1,0.61,0.46597
0.1,0.61,0.3033
0.1,0.61,0.55251
0.1,0.61,0.44565
0.1,0.61,0.20642
0.1,0.61,0.34953
0.1,0.61,0.25394
0.1,0.61,0.41329
0.1,0.61,0.32578
0.1,0.61,0.371
0.1,0.61,1.77926
0.1,0.61,0.09314
0.1,0.61,0.03903
0.1,0.61,1.17036
0.1,0.61,0.92213
0.1,0.61,0.28143
0.1,0.61,0.02983
0.1,0.61,0.19214
0.1,0.61,0.53862
0.1,0.61,0.1594
0.1,0.61,0.09247
0.1,0.61,0.62392
0.1,0.61,0.77119
0.1,0.61,0.32272
0.1,0.61,0.66458
0.1,0.61,1.06693
0.1,0.61,0.09509
0.1,0.61,0.47576
0.1,0.61,0.61415
0.1,0.61,0.44947
0.1,0.61,0.04096
0.1,0.61,0.89231
0.1,0.61,0.44298
0.1,0.61,0.32669
0.1,0.61,0.44642
0.1,0.61,0.28615
0.1,0.61,3.66
0.1,0.61,0.26223
0.1,0.61,0.60575
0.1,0.61,0.4006
0.1,0.61,0.37219
0.1,0.61,0.01904
0.1,0.61,0.16465
0.1,0.61,0.00534
0.1,0.61,1.48616
0.1,0.61,0.96063
0.1,0.61,0.10851
0.1,0.61,2.16098
0.1,0.61,0.23514
0.1,0.61,1.20589
0.1,0.61,0.51199
0.1,0.61,0.4648
0.1,0.61,0.6612
0.1,0.61,0.19474
0.1,0.61,0.23979
0.1,0.61,0.72856
0.1,0.61,0.57151
0.1,0.61,0.66128
0.1,0.61,0.39228
0.1,0.61,0.24864
0.1,0.61,0.07677
0.1,0.61,0.97886
0.1,0.61,1.30122
0.1,0.61,0.12838
0.1,0.61,0.29767
0.1,0.61,0.21501
0.1,0.61,1.97376
0.1,0.61,0.01089
0.1,0.61,0.26882
0.1,0.61,0.94167
0.1,0.61,0.59699
0.1,0.61,0.4501
0.1,0.61,0.491
0.1,0.61,0.74687
0.1,0.61,1.17381
0.1,0.61,0.62012
0.1,0.61,0.52338
0.1,0.61,0.38571
0.1,0.61,0.53702
0.1,0.61,0.71578
0.1,0.61,0.32002
0.1,0.61,0.96989
0.1,0.61,0.17674
0.1,0.61,1.25936
0.1,0.61,0.74553
0.1,0.61,0.67364
0.1,0.61,0.6452
0.1,0.61,1.7367
0.1,0.61,1.4928
0.1,0.61,0.48274
0.1,0.61,0.82687
0.1,0.61,0.16672
0.1,0.61,0.45486
0.1,0.61,0.62405
0.1,0.61,0.58619
0.1,0.61,0.45273
0.1,0.61,0.83851
0.1,0.61,0.17506
0.1,0.61,0.4243
0.1,0.61,0.77612
0.1,0.61,1.20604
0.1,0.61,0.02637
0.1,0.61,0.43204
0.1,0.61,0.13624
0.1,0.61,0.15884
0.1,0.61,0.5692
0.1,0.61,0.87819
0.1,0.61,0.08005
0.1,0.61,0.31555
0.1,0.61,0.44254
0.1,0.61,0.01243
0.1,0.61,0.35448
0.1,0.61,0.82424
0.1,0.67,0.90792
0.1,0.67,2.05809
0.1,0.67,1.56355
0.1,0.67,0.33308
0.1,0.67,0.07697
0.1,0.67,0.50008
0.1,0.67,0.80669
0.1,0.67,0.51409
0.1,0.67,0.29025
0.1,0.67,0.19884
0.1,0.67,0.54576
0.1,0.67,0.05276
0.1,0.67,0.72063
0.1,0.67,0.05988
0.1,0.67,0.17533
0.1,0.67,0.24126
0.1,0.67,0.39064
0.1,0.67,0.34307
0.1,0.67,0.90198
0.1,0.67,0.74076
0.1,0.67,0.22289
0.1,0.67,2.25503
0.1,0.67,0.49261
0.1,0.67,0.01593
0.1,0.67,0.36963
0.1,0.67,0.44244
0.1,0.67,2.03324
0.1,0.67,0.45335
0.1,0.67,0.75611
0.1,0.67,0.66428
0.1,0.67,0.86937
0.1,0.67,0.63764
0.1,0.67,0.30789
0.1,0.67,0.50746
0.1,0.67,0.33644
0.1,0.67,0.85638
0.1,0.67,1.83959
0.1,0.67,0.72261
0.1,0.67,0.61511
0.1,0.67,1.26128
0.1,0.67,0.57079
0.1,0.67,0.03444
0.1,0.67,0.38398
0.1,0.67,1.20333
0.1,0.67,0.11209
0.1,0.67,0.82737
0.1,0.67,1.43241
0.1,0.67,0.83132
0.1,0.67,1.12932
0.1,0.67,0.01235
0.1,0.67,0.88739
0.1,0.67,0.49802
0.1,0.67,0.16659
0.1,0.67,0.57404
0.1,0.67,0.17225
0.1,0.67,0.00406
0.1,0.67,0.36088
0.1,0.67,0.11026
0.1,0.67,1.89762
0.1,0.67,0.44459
0.1,0.67,0.18672
0.1,0.67,0.36943
0.1,0.67,0.07061
0.1,0.67,0.47175
0.1,0.67,0.75227
0.1,0.67,0.80926
0.1,0.67,0.89593
0.1,0.67,0.06112
0.1,0.67,0.47831
0.1,0.67,0.05055
0.1,0.67,0.66815
0.1,0.67,0.12075
0.1,0.67,0.00506
0.1,0.67,0.04116
0.1,0.67,0.43453
0.1,0.67,0.49025
0.1,0.67,0.27948
0.1,0.67,1.33405
0.1,0.67,0.83337
0.1,0.67,0.4025
0.1,0.67,0.05715
0.1,0.67,0.14694
0.1,0.67,0.67616
0.1,0.67,0.12209
0.1,0.67,0.55344
0.1,0.67,0.55636
0.1,0.67,0.94818
0.1,0.67,0.71298
0.1,0.67,0.08478
0.1,0.67,0.80613
0.1,0.67,1.17914
0.1,0.67,1.12425
0.1,0.67,1.64643
0.1,0.67,1.0416
0.1,0.67,0.37294
0.1,0.67,0.29328
0.1,0.67,0.29119
0.1,0.67,0.78743
0.1,0.67,1.17426
0.1,0.67,0.99645
