kappa,alpha,gap
0.0,0.56,0.38348
0.0,0.56,0.27415
0.0,0.56,0.73602
0.0,0.56,0.20607
0.0,0.56,0.06162
0.0,0.56,0.44326
0.0,0.56,0.74977
0.0,0.56,1.09093
0.0,0.56,1.20556
0.0,0.56,0.77604
0.0,0.56,0.03429
0.0,0.56,0.41496
0.0,0.56,0.19892
0.0,0.56,1.29918
0.0,0.56,0.53871
0.0,0.56,1.26196
0.0,0.56,0.88359
0.0,0.56,0.72906
0.0,0.56,1.23723
0.0,0.56,0.90959
0.0,0.56,0.13741
0.0,0.56,0.18957
0.0,0.56,0.26097
0.0,0.56,1.52933
0.0,0.56,0.9836
0.0,0.56,0.51334
0.0,0.56,0.27727
0.0,0.56,0.33054
0.0,0.56,0.86499
0.0,0.56,0.74069
0.0,0.56,0.18472
0.0,0.56,0.21304
0.0,0.56,0.17681
0.0,0.56,0.50296
0.0,0.56,0.1424
0.0,0.56,0.7214
0.0,0.56,1.43635
0.0,0.56,0.38716
0.0,0.56,1.6609
0.0,0.56,0.63095
0.0,0.56,0.42735
0.0,0.56,0.58751
0.0,0.56,1.39413
0.0,0.56,0.55021
0.0,0.56,0.98491
0.0,0.56,0.53522
0.0,0.56,1.07212
0.0,0.56,0.46106
0.0,0.62,0.99718
0.0,0.62,0.23948
0.0,0.62,0.2766
0.0,0.62,0.14959
0.0,0.62,1.2944
0.0,0.62,0.58729
0.0,0.62,0.93048
0.0,0.62,0.86332
0.0,0.62,1.07254
0.0,0.62,0.75404
0.0,0.62,1.42055
0.0,0.62,2.38054
0.0,0.62,0.46058
0.0,0.62,0.61108
0.0,0.62,0.85496
0.0,0.62,0.35892
0.0,0.62,0.52797
0.0,0.62,0.14284
0.0,0.62,0.1094
0.0,0.62,0.98393
0.0,0.62,0.29002
0.0,0.62,1.26157
0.0,0.62,0.28101
0.0,0.62,1.52208
0.0,0.62,0.17164
0.0,0.62,1.60843
0.0,0.62,2.45086
0.0,0.62,1.05664
0.0,0.62,0.96369
0.0,0.62,0.07154
0.0,0.62,0.05771
0.0,0.62,0.22444
0.0,0.62,0.31869
0.0,0.62,0.05737
0.0,0.62,1.61333
0.0,0.62,0.15396
0.0,0.62,0.71579
0.0,0.62,0.27676
0.0,0.62,0.18319
0.0,0.62,1.7959
0.0,0.62,0.21711
0.0,0.62,0.47606
0.0,0.62,0.60137
0.0,0.62,0.69593
0.0,0.62,0.70528
0.0,0.62,0.11205
0.0,0.62,1.3378
0.0,0.62,0.7838
0.0,0.62,0.18911
0.0,0.62,0.93823
0.0,0.62,1.98285
0.0,0.62,0.20719
0.0,0.62,0.89
0.0,0.62,1.6261
0.0,0.62,0.40737
0.0,0.62,0.45753
0.0,0.62,0.27163
0.0,0.62,0.22004
0.0,0.62,0.35561
0.0,0.62,0.55341
0.0,0.62,0.17867
0.0,0.62,0.14665
0.0,0.62,2.2619
0.0,0.62,0.39525
0.0,0.62,0.26767
0.0,0.62,1.46513
0.0,0.62,0.29465
0.0,0.62,0.066
0.0,0.62,1.86178
0.0,0.62,1.42608
0.0,0.62,0.51042
0.0,0.62,0.00821
0.0,0.62,1.20137
0.0,0.62,0.52532
0.0,0.62,1.19634
0.0,0.62,2.21573
0.0,0.62,1.28019
0.0,0.62,0.31994
0.0,0.62,0.89331
0.0,0.62,0.02562
0.0,0.62,1.24567
0.0,0.62,0.26941
0.0,0.62,0.20158
0.0,0.62,1.16737
0.0,0.62,0.90002
0.0,0.62,0.31183
0.0,0.62,0.20729
0.0,0.62,0.39538
0.0,0.62,0.2966
0.0,0.62,1.69318
0.0,0.62,0.07494
0.0,0.62,0.44336
0.0,0.62,2.22561
0.0,0.62,0.12335
0.0,0.62,0.39603
0.0,0.62,0.44989
0.0,0.62,0.08119
0.0,0.62,0.7181
0.0,0.62,0.50786
0.0,0.62,0.39157
0.0,0.62,0.88697
0.0,0.62,2.13747
0.0,0.62,1.28378
0.0,0.62,0.94072
0.0,0.62,0.18569
0.0,0.62,0.03313
0.0,0.62,0.1378
0.0,0.62,1.0774
0.0,0.62,1.41282
0.0,0.62,0.14732
0.0,0.62,0.35758
0.0,0.62,0.27854
0.0,0.62,0.18745
0.0,0.62,0.09712
0.0,0.62,0.10915
0.0,0.62,0.99286
0.0,0.62,0.38556
0.0,0.62,0.68199
0.0,0.62,1.41578
0.0,0.62,0.57904
0.0,0.62,1.0493
0.0,0.62,0.42055
0.0,0.62,1.85488
0.0,0.62,0.13269
0.0,0.62,0.49447
0.0,0.62,1.69783
0.0,0.62,0.63478
0.0,0.62,0.60254
0.0,0.62,0.94687
0.0,0.62,0.09731
0.0,0.62,0.24672
0.0,0.62,0.74876
0.0,0.62,0.90359
0.0,0.62,1.16728
0.0,0.62,0.77002
0.0,0.62,0.05187
0.0,0.62,1.03741
0.0,0.62,0.651
0.0,0.62,1.2202
0.0,0.62,0.29304
0.0,0.62,0.64546
0.0,0.62,1.44333
0.0,0.62,0.42348
0.0,0.62,2.18546
0.0,0.62,0.37119
0.0,0.62,0.16702
0.0,0.62,0.32734
0.0,0.62,0.55384
0.0,0.62,0.89362
0.0,0.62,0.03
0.0,0.62,1.19515
0.0,0.62,0.80042
0.0,0.62,0.11186
0.0,0.62,0.73343
0.0,0.62,0.06509
0.0,0.62,2.30512
0.0,0.62,0.16006
0.0,0.62,0.24958
0.0,0.62,1.09043
0.0,0.62,0.31686
0.0,0.62,0.3755
0.0,0.62,0.95746
0.0,0.62,0.35469
0.0,0.62,1.25929
0.0,0.62,0.29352
0.0,0.62,1.75017
0.0,0.62,1.59481
0.0,0.62,0.69186
0.0,0.62,0.85957
0.0,0.62,1.30964
0.0,0.62,0.99878
0.0,0.62,0.27995
0.0,0.62,0.67873
0.0,0.62,2.48774
0.0,0.62,0.8806
0.0,0.62,0.52249
0.0,0.62,0.22434
0.0,0.62,0.32418
0.0,0.62,1.00115
0.0,0.62,0.57234
0.0,0.62,0.40756
0.0,0.62,0.33364
0.0,0.62,0.0146
0.0,0.62,0.00821
0.0,0.62,0.74591
0.0,0.62,0.30939
0.0,0.62,2.85705
0.05,0.44,1.36215
0.05,0.44,0.5509
0.05,0.44,1.40042
0.05,0.44,1.55233
0.05,0.44,0.36448
0.05,0.44,1.12652
0.05,0.44,0.80081
0.05,0.44,0.66247
0.05,0.44,0.07532
0.05,0.44,0.27958
0.05,0.44,0.50948
0.05,0.44,0.78493
0.05,0.44,0.81635
0.05,0.44,0.60179
0.05,0.44,0.96312
0.05,0.44,0.02009
0.05,0.44,0.9548
0.05,0.44,0.2713
0.05,0.44,0.7437
0.05,0.44,0.84524
0.05,0.44,0.29812
0.05,0.44,0.17987
0.05,0.44,0.23827
0.05,0.44,0.63527
0.05,0.44,0.13974
0.05,0.44,0.79169
0.05,0.44,0.1446
0.05,0.44,0.67688
0.05,0.44,1.92307
0.05,0.44,1.41909
0.05,0.44,0.11961
0.05,0.44,0.12156
0.05,0.44,0.85426
0.05,0.44,0.90447
0.05,0.44,1.93534
0.05,0.44,1.85136
0.05,0.44,0.1886
0.05,0.44,0.16694
0.05,0.44,5e-05
0.05,0.44,0.72825
0.05,0.44,0.23528
0.05,0.44,0.55683
0.05,0.44,0.48477
0.05,0.44,1.26216
0.05,0.44,0.74718
0.05,0.44,0.18823
0.05,0.44,2.81278
0.05,0.44,0.76273
0.05,0.44,0.41635
0.05,0.44,0.43845
0.05,0.44,2.54751
0.05,0.44,0.03986
0.05,0.44,0.41063
0.05,0.44,0.58978
0.05,0.44,2.30647
0.05,0.44,1.17773
0.05,0.44,0.00461
0.05,0.44,0.36526
0.05,0.44,0.56942
0.05,0.44,0.13535
0.05,0.44,0.06432
0.05,0.44,1.05166
0.05,0.44,0.83921
0.05,0.44,0.84313
0.05,0.44,0.51149
0.05,0.44,0.17634
0.05,0.44,1.09665
0.05,0.44,0.39462
0.05,0.44,0.16508
0.05,0.44,0.22921
0.05,0.44,0.85399
0.05,0.44,1.75998
0.05,0.44,0.43655
0.05,0.44,0.28169
0.05,0.44,1.01621
0.05,0.44,2.0437
0.05,0.44,0.16327
0.05,0.44,0.07789
0.05,0.44,0.92173
0.05,0.44,0.89725
0.05,0.44,0.13379
0.05,0.44,0.6834
0.05,0.44,0.40755
0.05,0.44,1.44795
0.05,0.44,0.38096
0.05,0.44,1.67991
0.05,0.44,0.56467
0.05,0.44,1.252
0.05,0.44,0.39771
0.05,0.44,0.78427
0.05,0.44,0.0084
0.05,0.44,0.81486
0.05,0.44,1.51131
0.05,0.44,0.24857
0.05,0.44,1.27581
0.05,0.44,0.41658
0.05,0.44,0.21964
0.05,0.44,0.39692
0.05,0.44,0.07567
0.05,0.44,0.62402
0.05,0.44,0.92078
0.05,0.44,0.08253
0.05,0.44,1.16387
0.05,0.44,0.08871
0.05,0.44,0.45052
0.05,0.44,0.24973
0.05,0.44,0.41257
0.05,0.44,0.86658
0.05,0.44,0.10196
0.05,0.44,0.12392
0.05,0.44,0.44671
0.05,0.44,1.07029
0.05,0.44,0.04658
0.05,0.44,0.16534
0.05,0.44,0.28819
0.05,0.44,0.78418
0.05,0.44,0.51876
0.05,0.44,1.16716
0.05,0.44,0.51316
0.05,0.44,0.12492
0.05,0.44,0.04466
0.05,0.44,0.03515
0.05,0.44,0.14777
0.05,0.44,0.52145
0.05,0.44,0.11853
0.05,0.44,2.02113
0.05,0.44,0.13127
0.05,0.44,0.16091
0.05,0.44,1.60008
0.05,0.44,0.86429
0.05,0.44,0.85532
0.05,0.44,0.07477
0.05,0.44,1.03951
0.05,0.44,0.62504
0.05,0.44,2.09269
0.05,0.44,0.52494
0.05,0.44,0.87761
0.05,0.44,0.30734
0.05,0.44,0.62624
0.05,0.44,0.00488
0.05,0.44,0.5118
0.05,0.44,1.41208
0.05,0.44,0.47198
0.05,0.44,0.24907
0.05,0.44,0.83966
0.05,0.44,1.61081
0.05,0.44,0.26163
0.05,0.44,1.29683
0.05,0.44,0.3934
0.05,0.44,0.8441
0.05,0.44,0.57525
0.05,0.44,2.25015
0.05,0.44,0.00714
0.05,0.44,0.2612
0.05,0.44,0.42744
0.05,0.44,0.26216
0.05,0.44,0.20032
0.05,0.44,0.6383
0.05,0.44,0.7454
0.05,0.44,0.2953
0.05,0.44,1.46435
0.05,0.44,1.1521
0.05,0.44,0.54398
0.05,0.44,0.35782
0.05,0.44,0.47871
0.05,0.44,0.25097
0.05,0.44,0.0815
0.05,0.44,1.00731
0.05,0.44,1.31059
0.05,0.44,0.13911
0.05,0.44,0.35677
0.05,0.44,0.04875
0.05,0.44,0.30043
0.05,0.44,0.44437
0.05,0.44,0.93755
0.05,0.44,0.23247
0.05,0.44,0.17655
0.05,0.44,0.2969
0.05,0.44,0.1198
0.05,0.44,0.89684
0.05,0.44,0.41668
0.05,0.44,2.54834
0.05,0.44,0.37853
0.05,0.44,0.439
0.05,0.44,1.76155
0.05,0.44,0.05853
0.05,0.44,0.5011
0.05,0.44,0.32181
0.05,0.44,0.34527
0.05,0.44,0.00455
0.05,0.44,0.91354
0.05,0.44,0.10203
0.05,0.44,0.54146
0.05,0.44,0.15591
0.05,0.44,0.27069
0.05,0.44,0.88737
0.05,0.44,0.06888
0.05,0.44,0.29632
0.05,0.44,0.05197
0.05,0.44,0.10474
0.05,0.44,0.96438
0.05,0.44,0.25764
0.05,0.44,0.17806
0.05,0.44,0.1867
0.05,0.44,1.50717
0.05,0.44,0.78287
0.05,0.44,0.24341
0.05,0.44,0.49249
0.05,0.44,0.47478
0.05,0.44,0.60973
0.05,0.44,0.13831
0.05,0.44,0.00941
0.05,0.44,1.54559
0.05,0.44,0.99237
0.05,0.44,0.76796
0.05,0.44,0.38525
0.05,0.44,0.66103
0.05,0.44,0.57935
0.05,0.44,0.11549
0.05,0.44,0.04581
0.05,0.44,0.19391
0.05,0.44,0.68933
0.05,0.44,0.68696
0.05,0.44,2.04534
0.05,0.44,1.59067
0.05,0.44,0.99492
0.05,0.44,0.1996
0.05,0.44,0.38568
0.05,0.44,0.18652
0.05,0.44,2.09079
0.05,0.44,1.17418
0.05,0.44,1.14048
0.05,0.44,0.30682
0.05,0.44,1.69318
0.05,0.44,0.60438
0.05,0.44,0.59016
0.05,0.44,0.57333
0.05,0.44,0.42698
0.05,0.44,0.13441
0.05,0.44,0.03192
0.05,0.44,0.68302
0.05,0.44,0.67931
0.05,0.44,0.79287
0.05,0.44,0.46361
0.05,0.44,0.74362
0.05,0.44,0.23367
0.05,0.44,0.23256
0.05,0.44,0.50983
0.05,0.44,0.62814
0.05,0.44,0.05576
0.05,0.44,0.22636
0.05,0.44,0.73335
0.05,0.44,1.11764
0.05,0.44,0.694
0.05,0.44,0.76219
0.05,0.44,2.07738
0.05,0.44,0.33306
0.05,0.44,1.56838
0.05,0.44,0.10824
0.05,0.44,0.44994
0.05,0.44,0.57329
0.05,0.44,0.41013
0.05,0.44,0.40853
0.05,0.44,0.70583
0.05,0.44,0.22032
0.05,0.44,0.56376
0.05,0.44,0.60162
0.05,0.44,0.38303
0.05,0.44,0.61581
0.05,0.44,0.89199
0.05,0.44,1.40271
0.05,0.44,1.01489
0.05,0.44,0.80036
0.05,0.44,0.12745
0.05,0.44,0.6884
0.05,0.44,0.02419
0.05,0.44,2.14154
0.05,0.44,1.9801
0.05,0.44,1.39896
0.05,0.44,0.99459
0.05,0.44,0.39646
0.05,0.44,0.78932
0.05,0.44,0.54328
0.05,0.44,1.29449
0.05,0.44,0.59554
0.05,0.44,0.5621
0.05,0.44,1.53686
0.05,0.44,0.26253
0.05,0.44,1.42774
0.05,0.44,0.5619
0.05,0.44,0.51205
0.05,0.44,0.97713
0.05,0.44,1.49948
0.05,0.44,1.05567
0.05,0.44,1.43492
0.05,0.44,0.52786
0.05,0.44,1.01106
0.05,0.44,0.54393
0.05,0.44,0.09744
0.05,0.44,0.88116
0.05,0.44,0.53065
0.05,0.44,0.99859
0.05,0.44,0.70348
0.05,0.44,0.08907
0.05,0.44,0.50079
0.05,0.44,2.37191
0.05,0.44,0.39287
0.05,0.44,2.35127
0.05,0.44,0.73818
0.05,0.44,0.51314
0.05,0.44,1.37892
0.05,0.44,0.53876
0.05,0.44,0.15168
0.05,0.44,0.20929
0.05,0.44,0.72253
0.05,0.44,1.10462
0.05,0.44,0.55915
0.05,0.44,0.23474
0.05,0.44,1.15835
0.05,0.44,0.58259
0.05,0.44,1.09378
0.05,0.44,0.37691
0.05,0.44,1.375
0.05,0.44,0.67236
0.05,0.44,0.67804
0.05,0.44,0.48575
0.05,0.44,1.11265
0.05,0.44,0.38074
0.05,0.44,1.47104
0.05,0.44,0.60716
0.05,0.44,0.7672
0.05,0.44,0.63696
0.05,0.44,0.41563
0.05,0.44,0.0233
0.05,0.44,0.46956
0.05,0.44,0.17893
0.05,0.44,0.69786
0.05,0.44,0.09936
0.05,0.44,0.96393
0.05,0.44,0.13871
0.05,0.44,1.0889
0.05,0.44,0.1351
0.05,0.44,0.83648
0.05,0.44,1.29017
0.05,0.44,0.54329
0.05,0.44,0.37799
0.05,0.44,1.21875
0.05,0.44,0.27594
0.05,0.44,0.54328
0.05,0.44,0.49251
0.05,0.44,0.46298
0.05,0.44,0.01129
0.05,0.44,0.64377
0.05,0.44,0.60175
0.05,0.44,0.53473
0.05,0.44,1.2041
0.05,0.44,0.55432
0.05,0.44,0.14125
0.05,0.44,1.08316
0.05,0.44,0.53153
0.05,0.44,0.04667
0.05,0.44,1.37955
0.05,0.44,1.30051
0.05,0.44,0.43682
0.05,0.44,0.21008
0.05,0.44,1.13379
0.05,0.44,0.35327
0.05,0.44,0.90788
0.05,0.44,1.41196
0.05,0.44,0.8731
0.05,0.44,0.09083
0.05,0.44,0.37217
0.05,0.44,0.58465
0.05,0.44,0.06555
0.05,0.44,0.17958
0.05,0.44,0.03401
0.05,0.44,0.68612
0.05,0.44,0.43718
0.05,0.44,1.86402
0.05,0.44,0.9375
0.05,0.44,0.56348
0.05,0.44,0.44789
0.05,0.44,0.56201
0.05,0.44,0.03835
0.05,0.44,0.564
0.05,0.44,0.4894
0.05,0.44,0.27836
0.05,0.44,0.26028
0.05,0.44,0.59428
0.05,0.44,1.04167
0.05,0.44,0.46514
0.05,0.44,0.65584
0.05,0.44,0.41595
0.05,0.44,1.29555
0.05,0.44,0.64806
0.05,0.44,0.45608
0.05,0.44,0.17059
0.05,0.44,0.82206
0.05,0.44,0.35925
0.05,0.44,0.93435
0.05,0.44,0.39847
0.05,0.44,0.7859
0.05,0.44,1.46094
0.05,0.44,1.54705
0.05,0.44,1.25401
0.05,0.44,0.74434
0.05,0.44,1.04552
0.05,0.44,0.09062
0.05,0.44,3.20676
0.05,0.44,0.25996
0.05,0.44,2.28323
0.05,0.44,0.59078
0.05,0.44,0.00239
0.05,0.44,0.94195
0.05,0.44,2.26795
0.05,0.44,1.03969
0.05,0.44,0.13537
0.05,0.44,0.96481
0.05,0.44,1.39045
0.05,0.44,0.11251
0.05,0.44,1.00577
0.05,0.44,0.11094
0.05,0.44,0.1486
0.05,0.44,0.53401
0.05,0.44,1.05162
0.05,0.44,0.0927
0.05,0.44,2.058
0.05,0.44,0.32184
0.05,0.44,0.63053
0.05,0.44,0.17832
0.05,0.44,0.05569
0.05,0.44,0.30469
0.05,0.44,0.15375
0.05,0.44,0.76912
0.05,0.44,0.19012
0.05,0.44,2.11183
0.05,0.44,0.57374
0.05,0.44,1.19362
0.05,0.44,0.83843
0.05,0.44,0.17758
0.05,0.44,0.15051
0.05,0.44,0.20399
0.05,0.44,0.09824
0.05,0.44,0.24516
0.05,0.44,0.54741
0.05,0.44,1.0205
0.05,0.44,0.16562
0.05,0.44,0.40224
0.05,0.44,0.81362
0.05,0.44,1.71425
0.05,0.44,0.26458
0.05,0.44,0.20428
0.05,0.44,0.17544
0.05,0.44,0.56313
0.05,0.44,0.12974
0.05,0.44,0.39384
0.05,0.44,0.90502
0.05,0.44,2.92272
0.05,0.44,3.80833
0.05,0.44,1.95808
0.05,0.44,0.25705
0.05,0.44,1.28081
0.05,0.44,0.93809
0.05,0.44,1.28051
0.05,0.44,0.08847
0.05,0.44,0.16975
0.05,0.44,0.132
0.05,0.44,0.91113
0.05,0.44,0.37616
0.05,0.44,0.06122
0.05,0.44,0.41755
0.05,0.44,1.36109
0.05,0.44,0.32128
0.05,0.44,1.08287
0.05,0.44,2.24504
0.05,0.44,0.51851
0.05,0.44,1.12895
0.05,0.44,0.36152
0.05,0.44,0.38297
0.05,0.44,1.13479
0.05,0.44,1.08715
0.05,0.44,0.2934
0.05,0.44,1.72838
0.05,0.44,1.47908
0.05,0.44,0.03865
0.05,0.44,0.88083
0.05,0.44,0.25312
0.05,0.44,0.61513
0.05,0.44,0.79773
0.05,0.44,0.36274
0.05,0.44,0.18725
0.05,0.44,0.42136
0.05,0.44,2.01055
0.05,0.44,0.25867
0.05,0.44,1.26399
0.05,0.44,0.17971
0.05,0.44,0.81477
0.05,0.44,0.14567
0.05,0.44,0.70633
0.05,0.44,0.40231
0.05,0.44,0.02121
0.05,0.44,0.55081
0.05,0.44,0.35061
0.05,0.44,0.73141
0.05,0.44,0.09898
0.05,0.44,0.3536
0.05,0.44,0.21628
0.05,0.44,0.66136
0.05,0.44,0.04254
0.05,0.44,0.5797
0.05,0.44,1.39491
0.05,0.44,0.19104
0.05,0.44,0.43374
0.05,0.44,0.31988
0.05,0.44,0.6903
0.05,0.44,0.0355
0.05,0.44,1.39218
0.05,0.44,0.54596
0.05,0.44,0.91514
0.05,0.44,0.63811
0.05,0.44,0.22436
0.05,0.44,0.08588
0.05,0.44,0.45264
0.05,0.44,0.72209
0.05,0.44,0.43929
0.05,0.44,0.71979
0.05,0.44,0.51576
0.05,0.44,0.27343
0.05,0.44,0.32292
0.05,0.44,0.11559
0.05,0.44,0.43086
0.05,0.44,0.14162
0.05,0.44,0.27096
0.05,0.44,1.24351
0.05,0.44,0.30994
0.05,0.44,0.654
0.05,0.44,1.22193
0.05,0.44,1.56861
0.05,0.44,0.5295
0.05,0.44,0.35693
0.05,0.44,0.01577
0.05,0.44,2.09383
0.05,0.44,1.80416
0.05,0.44,0.31261
0.05,0.44,1.12298
0.05,0.44,0.18512
0.05,0.44,0.18924
0.05,0.44,1.41882
0.05,0.44,0.30003
0.05,0.44,0.2446
0.05,0.44,1.76396
0.05,0.44,0.41465
0.05,0.44,0.84211
0.05,0.44,0.0237
0.05,0.44,0.14625
0.05,0.44,1.1389
0.05,0.44,1.24326
0.05,0.44,0.06451
0.05,0.44,0.66593
0.05,0.44,0.58735
0.05,0.44,1.54403
0.05,0.44,0.25572
0.05,0.44,0.84011
0.05,0.44,0.56202
0.05,0.44,0.63915
0.05,0.44,0.22862
0.05,0.44,1.48813
0.05,0.44,1.04961
0.05,0.44,1.42126
0.05,0.44,1.25074
0.05,0.44,0.82379
0.05,0.44,0.35977
0.05,0.44,1.70985
0.05,0.44,0.6069
0.05,0.44,0.08572
0.05,0.44,1.68477
0.05,0.44,0.2175
0.05,0.44,0.2984
0.05,0.44,0.80617
0.05,0.44,0.7438
0.05,0.44,0.3115
0.05,0.44,0.44506
0.05,0.44,0.97278
0.05,0.44,0.72944
0.05,0.44,0.24398
0.05,0.44,1.13077
0.05,0.44,0.68784
0.05,0.44,0.01507
0.05,0.44,0.90266
0.05,0.44,0.60791
0.05,0.44,1.09944
0.05,0.44,0.6467
0.05,0.44,0.14911
0.05,0.44,1.31543
0.05,0.44,0.23787
0.05,0.44,0.99911
0.05,0.44,0.37713
0.05,0.44,0.92089
0.05,0.44,1.8484
0.05,0.44,0.81348
0.05,0.44,0.64065
0.05,0.44,0.65567
0.05,0.44,0.21633
0.05,0.44,0.7575
0.05,0.44,0.73599
0.05,0.44,1.27837
0.05,0.44,0.37755
0.05,0.44,1.16553
0.05,0.44,0.87112
0.05,0.44,0.83038
0.05,0.44,0.67914
0.05,0.44,0.48825
0.05,0.44,0.78477
0.05,0.44,0.87455
0.05,0.44,0.41566
0.05,0.44,1.14587
0.05,0.44,0.33549
0.05,0.44,0.60126
0.05,0.44,0.24817
0.05,0.44,0.61457
0.05,0.44,0.21602
0.05,0.44,0.88306
0.05,0.44,0.77967
0.05,0.44,2.12476
0.05,0.44,1.83919
0.05,0.44,0.02993
0.05,0.44,0.49463
0.05,0.44,0.76678
0.05,0.44,1.25982
0.05,0.44,0.21783
0.05,0.44,1.30039
0.05,0.44,0.82219
0.05,0.44,1.7081
0.05,0.44,0.37557
0.05,0.44,0.57927
0.05,0.44,0.3859
0.05,0.44,0.79098
0.05,0.44,1.54829
0.05,0.44,0.57373
0.05,0.44,0.94198
0.05,0.44,0.53187
0.05,0.44,0.90931
0.05,0.44,0.74949
0.05,0.44,0.16236
0.05,0.44,2.27768
0.05,0.44,0.18105
0.05,0.44,1.90352
0.05,0.44,0.13858
0.05,0.44,0.56609
0.05,0.44,0.07699
0.05,0.44,0.65625
0.05,0.44,1.1994
0.05,0.44,0.78436
0.05,0.44,0.28419
0.05,0.44,0.02082
0.05,0.44,0.44016
0.05,0.44,1.8195
0.05,0.44,0.06743
0.05,0.44,0.84909
0.05,0.44,0.24419
0.05,0.44,0.04271
0.05,0.44,0.6568
0.05,0.44,0.71079
0.05,0.44,0.61728
0.05,0.44,0.41476
0.05,0.44,0.09687
0.05,0.44,1.05008
0.05,0.44,0.33809
0.05,0.44,0.92861
0.05,0.44,0.69052
0.05,0.44,0.01978
0.05,0.44,0.10231
0.05,0.44,1.62685
0.05,0.44,1.19752
0.05,0.44,0.3632
0.05,0.44,0.26516
0.05,0.44,0.19945
0.05,0.44,0.97978
0.05,0.44,1.13666
0.05,0.44,1.06433
0.05,0.44,0.33558
0.05,0.44,0.42863
0.05,0.44,0.52963
0.05,0.44,1.10965
0.05,0.44,0.93558
0.05,0.44,0.58597
0.05,0.44,0.0261
0.05,0.44,0.66776
0.05,0.44,0.4699
0.05,0.44,0.50173
0.05,0.44,0.04973
0.05,0.44,0.22906
0.05,0.44,0.68271
0.05,0.44,0.21691
0.05,0.44,0.89955
0.05,0.44,0.29597
0.05,0.44,0.01777
0.05,0.44,0.58628
0.05,0.44,0.12392
0.05,0.44,1.05026
0.05,0.44,0.30949
0.05,0.44,0.49292
0.05,0.44,0.25253
0.05,0.44,0.54409
0.05,0.44,2.0506
0.05,0.44,0.01975
0.05,0.44,0.89703
0.05,0.44,0.41636
0.05,0.44,0.10801
0.05,0.44,0.14147
0.05,0.44,0.39363
0.05,0.44,0.01804
0.05,0.44,1.20583
0.05,0.44,0.97936
0.05,0.44,1.26097
0.05,0.44,0.67216
0.05,0.44,0.39749
0.05,0.44,0.35149
0.05,0.44,0.43994
0.05,0.44,0.72999
0.05,0.44,0.19327
0.05,0.44,0.0245
0.05,0.44,0.11466
0.05,0.44,0.08235
0.05,0.44,1.33019
0.05,0.44,2.60566
0.05,0.44,0.46905
0.05,0.44,0.60601
0.05,0.44,0.08175
0.05,0.44,0.38931
0.05,0.44,0.06526
0.05,0.44,0.71151
0.05,0.44,0.71635
0.05,0.44,0.08221
0.05,0.44,0.38213
0.05,0.44,0.29003
0.05,0.44,0.83114
0.05,0.44,0.15938
0.05,0.44,0.39491
0.05,0.44,1.60607
0.05,0.44,0.48869
0.05,0.44,0.03169
0.05,0.44,0.05533
0.05,0.44,0.47159
0.05,0.44,0.1293
0.05,0.44,0.27838
0.05,0.44,0.04105
0.05,0.44,1.89805
0.05,0.44,0.07941
0.05,0.44,0.19266
0.05,0.44,1.1775
0.05,0.44,0.02723
0.05,0.44,0.66078
0.05,0.44,0.5795
0.05,0.44,2.11242
0.05,0.44,0.21623
0.05,0.44,0.84734
0.05,0.44,0.39861
0.05,0.44,0.60424
0.05,0.44,0.58049
0.05,0.44,0.26314
0.05,0.44,1.35223
0.05,0.44,0.30092
0.05,0.44,0.32361
0.05,0.44,0.41722
0.05,0.44,0.85673
0.05,0.44,0.50745
0.05,0.44,1.31815
0.05,0.44,0.50235
0.05,0.44,1.28168
0.05,0.44,0.33208
0.05,0.44,0.63165
0.05,0.44,1.13957
0.05,0.44,0.32441
0.05,0.44,2.12143
0.05,0.44,0.40314
0.05,0.44,0.97051
0.05,0.44,0.29155
0.05,0.44,1.16664
0.05,0.44,1.21353
0.05,0.44,0.01123
0.05,0.44,1.39376
0.05,0.44,0.87198
0.05,0.44,0.28669
0.05,0.44,0.51096
0.05,0.44,0.92724
0.05,0.44,0.50748
0.05,0.44,0.35131
0.05,0.44,0.47613
0.05,0.44,1.4761
0.05,0.44,0.80078
0.05,0.44,0.70955
0.05,0.5,0.04471
0.05,0.5,1.44094
0.05,0.5,1.34614
0.05,0.5,0.21485
0.05,0.5,0.17423
0.05,0.5,0.62025
0.05,0.5,0.98565
0.05,0.5,0.00956
0.05,0.5,1.27117
0.05,0.5,0.7919
0.05,0.5,1.04821
0.05,0.5,1.21036
0.05,0.5,0.69966
0.05,0.5,0.06964
0.05,0.5,0.65827
0.05,0.5,0.43388
0.05,0.5,1.60337
0.05,0.5,0.72506
0.05,0.5,0.72338
0.05,0.5,0.26346
0.05,0.5,0.11288
0.05,0.5,0.86641
0.05,0.5,0.24571
0.05,0.5,0.13684
0.05,0.5,1.75527
0.05,0.5,0.39532
0.05,0.5,0.20873
0.05,0.5,2.26731
0.05,0.5,0.36603
0.05,0.5,0.93243
0.05,0.5,0.39939
0.05,0.5,0.82166
0.05,0.5,0.7147
0.05,0.5,0.14204
0.05,0.5,0.86233
0.05,0.5,0.48824
0.05,0.5,0.27722
0.05,0.5,0.15931
0.05,0.5,0.16037
0.05,0.5,0.06788
0.05,0.5,0.80081
0.05,0.5,1.69697
0.05,0.5,0.67529
0.05,0.5,0.02671
0.05,0.5,0.47779
0.05,0.5,0.19425
0.05,0.5,1.38295
0.05,0.5,0.14422
0.05,0.5,0.79807
0.05,0.5,0.67688
